model,0,200,400,800,1600,3200,6400,12800,25600,51200
facebook/opt-1.3b,2.9809415856871584,2.481867717668632,2.4219436243335153,2.364643397353797,2.2506284094073177,2.210597929348837,2.075905038,2.031689888465973,2.0176698860250255,1.9170295160466855
gpt2,4.885039320153713,4.398566472594375,4.300707190146049,4.174582111020637,4.045898031689779,3.8458607059434775,3.8741235039623856,3.5205601366147423,3.2333279191717508,2.958292778121573
t5-base,3.545160113194447,2.607843561012394,2.629720577260603,2.503195581661363,2.364981442348244,2.318695242901275,2.282499616673359,2.203743503541726,2.134941192303762,2.043080998203668
