model,0,200,400,800,1600,3200,6400,12800,25600,51200
facebook/opt-1.3b,2.750016871087065,2.742083034894457,2.6382704588643775,2.6257580622448855,2.4742447367278815,2.351689961865359,2.121091898177822,1.9929367877207462,1.7665631868974676,1.6127378622386765
gpt2,3.4524928693490344,3.076867410168863,3.0639194645840533,2.937485814830771,2.852159216885093,2.7558839556096673,2.5363031950307304,2.2930592755232353,2.014244063455016,1.6789228607835904
t5-base,4.815959665,1.1639795038433045,1.1013228635361862,1.0640155289317577,0.9866713358968109,0.9260059003835003,0.8166364250241267,0.8062022516300782,0.722371818,0.7009931389342872
